txn_hour,txn_dow,sender_state,total_txns,fraud_txns,total_amount,avg_amount,vpn_count,new_device_count,fraud_rate_pct,day_name
17,6,Rajasthan,45,0,128920.90999999999,2864.909111111111,1,3,0.0,Friday
19,5,Rajasthan,101,4,300850.56,2978.718415841584,1,9,3.96,Thursday
10,4,Gujarat,72,4,303731.3199999999,4218.490555555554,2,6,5.56,Wednesday
10,7,Punjab,26,1,44768.91999999999,1721.8815384615382,0,3,3.85,Saturday
20,1,Punjab,64,9,181930.80000000002,2842.6687500000003,2,10,14.06,Sunday
18,7,Andhra Pradesh,92,0,320980.51999999996,3488.9186956521735,2,8,0.0,Saturday
16,4,Haryana,26,1,72190.49000000002,2776.5573076923083,0,6,3.85,Wednesday
8,2,Karnataka,79,3,300740.23000000004,3806.83835443038,3,11,3.8,Monday
7,6,Chhattisgarh,6,0,9233.79,1538.9650000000001,0,0,0.0,Friday
15,1,Punjab,15,0,107906.28,7193.7519999999995,0,1,0.0,Sunday
13,5,Andhra Pradesh,29,0,94755.54000000001,3267.432413793104,1,3,0.0,Thursday
18,1,Arunachal Pradesh,18,0,66898.82,3716.6011111111115,1,5,0.0,Sunday
12,1,Rajasthan,43,0,136860.42999999996,3182.8006976744177,1,3,0.0,Sunday
14,1,Punjab,18,0,57920.590000000004,3217.8105555555558,1,2,0.0,Sunday
19,4,Kerala,72,0,238876.7,3317.7319444444447,1,13,0.0,Wednesday
6,3,Delhi,53,0,207714.23000000004,3919.1364150943405,1,3,0.0,Tuesday
15,1,Gujarat,72,1,218104.2999999999,3029.2263888888874,0,8,1.39,Sunday
7,5,Haryana,22,1,32816.15,1491.6431818181818,0,2,4.55,Thursday
19,2,Haryana,66,1,201782.1799999999,3057.305757575756,3,9,1.52,Monday
19,4,Haryana,71,3,221960.68000000008,3126.2067605633815,4,12,4.23,Wednesday
13,6,Kerala,22,0,45172.12,2053.278181818182,0,1,0.0,Friday
12,7,Telangana,68,6,189553.03000000003,2787.5445588235298,1,8,8.82,Saturday
12,1,Nagaland,4,0,13061.81,3265.4525,0,1,0.0,Sunday
15,5,Meghalaya,1,0,5628.16,5628.16,0,0,0.0,Thursday
11,6,Meghalaya,4,0,23648.78,5912.195,0,1,0.0,Friday
13,1,Telangana,64,0,176637.93000000005,2759.967656250001,1,5,0.0,Sunday
20,2,Uttarakhand,39,6,95994.18999999999,2461.389487179487,2,11,15.38,Monday
11,7,Haryana,19,0,50684.18000000001,2667.588421052632,0,1,0.0,Saturday
14,5,Madhya Pradesh,36,1,92062.29999999999,2557.2861111111106,1,5,2.78,Thursday
17,2,Himachal Pradesh,12,0,17567.86,1463.9883333333335,0,1,0.0,Monday
14,3,Himachal Pradesh,10,1,19759.39,1975.9389999999999,0,2,10.0,Tuesday
15,3,Uttarakhand,12,0,39002.89,3250.2408333333333,0,2,0.0,Tuesday
11,6,Chhattisgarh,7,0,9016.43,1288.0614285714287,1,0,0.0,Friday
15,5,Himachal Pradesh,7,0,69829.69,9975.67,0,1,0.0,Thursday
13,5,Tripura,3,0,31448.64,10482.88,0,0,0.0,Thursday
22,4,Rajasthan,15,14,52926.05,3528.4033333333336,4,10,93.33,Wednesday
15,5,Jharkhand,24,2,61667.93,2569.497083333333,1,5,8.33,Thursday
22,6,Himachal Pradesh,2,2,8787.210000000001,4393.6050000000005,1,0,100.0,Friday
13,7,Uttarakhand,10,0,29235.86,2923.5860000000002,0,3,0.0,Saturday
22,7,Uttarakhand,3,3,7491.46,2497.153333333333,1,2,100.0,Saturday
8,5,Uttarakhand,6,1,16574.64,2762.44,0,1,16.67,Thursday
17,3,Kerala,21,1,129531.51,6168.167142857143,1,2,4.76,Tuesday
14,4,Assam,8,0,21909.9,2738.7375,0,0,0.0,Wednesday
15,2,Andhra Pradesh,30,2,80303.29000000001,2676.7763333333337,0,4,6.67,Monday
13,1,Haryana,23,1,61856.25,2689.4021739130435,2,1,4.35,Sunday
8,1,Madhya Pradesh,23,0,77121.02,3353.0878260869567,1,1,0.0,Sunday
9,7,Delhi,75,2,554114.49,7388.1932,0,5,2.67,Saturday
22,3,Delhi,24,24,215778.48999999996,8990.770416666664,6,14,100.0,Tuesday
10,4,Uttarakhand,8,0,34120.049999999996,4265.006249999999,0,0,0.0,Wednesday
15,6,Tripura,5,1,4458.81,891.7620000000001,1,1,20.0,Friday
8,5,West Bengal,40,1,150496.06999999998,3762.4017499999995,0,6,2.5,Thursday
6,6,Odisha,20,0,67418.07999999999,3370.9039999999995,0,1,0.0,Friday
11,1,Karnataka,72,2,244900.6,3401.3972222222224,1,10,2.78,Sunday
8,3,Rajasthan,24,0,83940.26000000001,3497.5108333333337,0,4,0.0,Tuesday
9,5,Assam,7,0,28580.539999999997,4082.934285714285,0,0,0.0,Thursday
15,3,Bihar,17,1,53360.41,3138.847647058824,0,3,5.88,Tuesday
20,7,Tripura,10,3,13849.289999999997,1384.9289999999996,0,2,30.0,Saturday
6,6,Arunachal Pradesh,8,0,18825.88,2353.235,0,2,0.0,Friday
11,7,Meghalaya,2,1,4221.51,2110.755,0,1,50.0,Saturday
13,1,Mizoram,2,0,4162.05,2081.025,0,0,0.0,Sunday
19,1,Mizoram,18,0,26559.809999999994,1475.5449999999996,0,1,0.0,Sunday
13,2,Mizoram,2,0,15959.29,7979.645,0,0,0.0,Monday
22,7,Jharkhand,7,7,25565.83,3652.261428571429,3,5,100.0,Saturday
22,1,Delhi,17,16,171014.13,10059.654705882353,2,9,94.12,Sunday
14,3,Manipur,11,0,21646.7,1967.8818181818183,0,2,0.0,Tuesday
19,4,Manipur,13,1,42988.119999999995,3306.778461538461,0,1,7.69,Wednesday
15,6,Goa,10,0,8218.52,821.8520000000001,1,3,0.0,Friday
18,7,Goa,10,1,42700.549999999996,4270.054999999999,0,1,10.0,Saturday
13,7,Goa,4,0,7943.62,1985.905,0,0,0.0,Saturday
14,2,Goa,6,0,9659.630000000001,1609.9383333333335,0,1,0.0,Monday
16,3,Chhattisgarh,11,0,45487.509999999995,4135.228181818181,0,6,0.0,Tuesday
18,6,Mizoram,17,0,64132.18000000001,3772.4811764705887,0,3,0.0,Friday
21,3,Manipur,6,0,17454.27,2909.045,0,2,0.0,Tuesday
13,7,Manipur,8,0,32053.29,4006.66125,0,0,0.0,Saturday
9,6,Goa,4,1,7917.22,1979.305,0,1,25.0,Friday
22,5,Kerala,9,9,66297.18,7366.353333333333,1,8,100.0,Thursday
7,6,Kerala,19,2,47049.630000000005,2476.2963157894737,0,3,10.53,Friday
7,4,Madhya Pradesh,29,1,101029.74999999997,3483.7844827586196,2,2,3.45,Wednesday
9,5,Mizoram,5,0,4801.610000000001,960.3220000000001,0,0,0.0,Thursday
6,7,Jharkhand,11,1,54963.729999999996,4996.702727272727,0,1,9.09,Saturday
14,4,Bihar,19,0,21300.140000000003,1121.0600000000002,1,1,0.0,Wednesday
19,1,Assam,15,1,66708.29999999999,4447.219999999999,1,0,6.67,Sunday
8,1,West Bengal,37,2,65119.58000000001,1759.988648648649,1,3,5.41,Sunday
15,2,Odisha,22,1,78034.67,3547.0304545454546,1,4,4.55,Monday
10,4,Mizoram,6,1,11041.76,1840.2933333333333,0,0,16.67,Wednesday
14,1,Arunachal Pradesh,10,1,18996.07,1899.607,1,3,10.0,Sunday
17,7,Nagaland,6,0,29171.179999999997,4861.863333333333,0,1,0.0,Saturday
12,3,Arunachal Pradesh,8,1,12038.14,1504.7675,0,3,12.5,Tuesday
11,4,Arunachal Pradesh,6,0,99436.73999999999,16572.789999999997,0,1,0.0,Wednesday
16,7,Arunachal Pradesh,3,0,5611.02,1870.3400000000001,0,0,0.0,Saturday
18,5,Mizoram,19,0,36308.45000000001,1910.9710526315796,0,2,0.0,Thursday
13,7,Jharkhand,13,1,19578.499999999996,1506.0384615384612,0,2,7.69,Saturday
11,1,Jharkhand,18,1,169909.90999999997,9439.439444444442,1,2,5.56,Sunday
17,1,Chhattisgarh,4,1,10638.609999999999,2659.6524999999997,1,2,25.0,Sunday
12,6,Chhattisgarh,11,1,22540.01,2049.091818181818,0,1,9.09,Friday
18,1,Manipur,9,0,13345.42,1482.8244444444445,0,1,0.0,Sunday
13,1,Arunachal Pradesh,1,0,1231.9,1231.9,0,0,0.0,Sunday
8,2,Himachal Pradesh,4,0,692.05,173.0125,0,0,0.0,Monday
8,3,Bihar,11,0,61559.49,5596.317272727272,1,2,0.0,Tuesday
9,1,Odisha,19,1,75221.31999999999,3959.0168421052626,1,2,5.26,Sunday
13,5,Kerala,15,0,26523.530000000002,1768.2353333333335,2,0,0.0,Thursday
15,5,Goa,5,1,4379.86,875.972,0,0,20.0,Thursday
9,2,Goa,4,0,29237.300000000003,7309.325000000001,0,0,0.0,Monday
6,2,Assam,6,0,4254.25,709.0416666666666,1,1,0.0,Monday
17,6,Manipur,3,0,9841.08,3280.36,0,0,0.0,Friday
8,2,Arunachal Pradesh,1,0,1554.64,1554.64,0,0,0.0,Monday
12,7,Chhattisgarh,10,0,46139.93,4613.993,0,2,0.0,Saturday
9,6,Odisha,15,0,49357.51,3290.500666666667,0,2,0.0,Friday
6,3,Manipur,1,0,678.9,678.9,0,0,0.0,Tuesday
12,5,Manipur,4,0,2608.88,652.22,0,1,0.0,Thursday
15,3,Manipur,4,0,6218.92,1554.73,0,1,0.0,Tuesday
7,2,Manipur,2,0,2973.5699999999997,1486.7849999999999,0,0,0.0,Monday
6,3,Tripura,2,0,754.79,377.395,0,0,0.0,Tuesday
12,2,Meghalaya,2,0,11205.61,5602.805,0,0,0.0,Monday
22,3,Mizoram,2,2,6200.0,3100.0,0,2,100.0,Tuesday
14,6,Meghalaya,2,0,1500.47,750.235,0,0,0.0,Friday
11,5,Nagaland,1,0,994.95,994.95,0,0,0.0,Thursday
22,6,Meghalaya,1,1,1600.0,1600.0,0,1,100.0,Friday
19,6,Telangana,207,5,1044353.3999999997,5045.185507246375,4,20,2.42,Friday
20,2,Gujarat,227,42,872313.81,3842.7921145374453,12,42,18.5,Monday
20,6,Gujarat,236,34,872792.4599999997,3698.273135593219,10,44,14.41,Friday
7,6,Haryana,17,1,50022.840000000004,2942.5200000000004,1,3,5.88,Friday
8,1,Telangana,56,3,317643.15,5672.199107142857,2,5,5.36,Sunday
19,6,Jharkhand,48,1,135408.62,2821.0129166666666,1,6,2.08,Friday
19,1,Jharkhand,38,1,125533.12000000001,3303.503157894737,0,2,2.63,Sunday
14,6,Tamil Nadu,77,3,315664.47000000003,4099.538571428572,2,8,3.9,Friday
16,3,Uttar Pradesh,52,4,243775.31,4687.986730769231,1,4,7.69,Tuesday
7,5,Jharkhand,9,0,33075.63,3675.0699999999997,0,1,0.0,Thursday
18,2,Bihar,34,0,186687.29999999996,5490.802941176469,0,0,0.0,Monday
20,1,Bihar,55,11,216415.53000000003,3934.8278181818187,4,11,20.0,Sunday
15,3,Nagaland,3,0,9640.42,3213.4733333333334,0,0,0.0,Tuesday
15,3,West Bengal,36,2,160537.37999999998,4459.371666666666,1,3,5.56,Tuesday
9,2,Madhya Pradesh,37,1,117824.43000000005,3184.4440540540554,1,2,2.7,Monday
19,4,Madhya Pradesh,95,3,255247.04999999996,2686.8110526315786,3,6,3.16,Wednesday
21,5,Madhya Pradesh,111,16,440883.8500000001,3971.926576576577,6,22,14.41,Thursday
18,3,Rajasthan,132,3,426654.02999999974,3232.227499999998,3,10,2.27,Tuesday
19,3,Delhi,150,3,515506.08000000025,3436.7072000000016,5,18,2.0,Tuesday
16,7,Delhi,55,4,289744.7099999999,5268.085636363635,2,8,7.27,Saturday
18,7,Punjab,68,2,215144.79000000004,3163.893970588236,0,7,2.94,Saturday
7,7,Chhattisgarh,9,0,35640.84,3960.093333333333,1,2,0.0,Saturday
20,3,Uttarakhand,33,6,88499.06999999998,2681.7899999999995,0,10,18.18,Tuesday
7,1,Bihar,6,0,24019.630000000005,4003.2716666666674,0,1,0.0,Sunday
14,5,Kerala,29,0,128198.05999999997,4420.622758620689,1,4,0.0,Thursday
18,6,Kerala,73,3,315886.7200000001,4327.2153424657545,3,9,4.11,Friday
9,3,Tamil Nadu,90,6,301892.2199999999,3354.3579999999993,6,9,6.67,Tuesday
8,5,Tamil Nadu,64,3,203315.73999999993,3176.808437499999,1,5,4.69,Thursday
22,7,Tamil Nadu,25,23,135523.87,5420.9547999999995,6,12,92.0,Saturday
21,6,Telangana,216,29,730779.76,3383.2396296296297,9,37,13.43,Friday
6,5,Telangana,74,4,218704.13,2955.461216216216,2,7,5.41,Thursday
20,3,Haryana,64,11,240127.35000000006,3751.989843750001,1,16,17.19,Tuesday
17,4,Gujarat,55,4,248748.97,4522.708545454546,2,1,7.27,Wednesday
13,6,Maharashtra,136,1,436776.0800000003,3211.588823529414,6,19,0.74,Friday
18,7,Madhya Pradesh,92,1,389703.8300000001,4235.911195652175,3,8,1.09,Saturday
17,3,Gujarat,81,1,391031.2099999999,4827.545802469134,1,5,1.23,Tuesday
18,6,Odisha,40,1,126873.18999999999,3171.82975,2,1,2.5,Friday
6,3,Punjab,20,1,68492.91,3424.6455,0,0,5.0,Tuesday
19,6,Punjab,79,2,385855.67000000004,4884.248987341773,3,8,2.53,Friday
14,4,Uttar Pradesh,71,3,251983.19999999992,3549.0591549295764,4,9,4.23,Wednesday
22,5,Maharashtra,51,50,287258.75999999995,5632.524705882352,13,28,98.04,Thursday
20,5,Andhra Pradesh,110,11,485749.49999999994,4415.904545454545,4,15,10.0,Thursday
19,6,Andhra Pradesh,99,3,313717.19999999984,3168.8606060606044,5,13,3.03,Friday
20,6,Delhi,177,23,1124290.9800000004,6351.9264406779685,4,27,12.99,Friday
10,6,Tamil Nadu,83,2,249097.78000000006,3001.178072289157,2,12,2.41,Friday
21,7,Bihar,55,8,281682.8300000001,5121.506000000001,2,12,14.55,Saturday
10,5,West Bengal,58,1,187438.40999999997,3231.6967241379307,1,6,1.72,Thursday
21,6,West Bengal,171,23,501420.98999999993,2932.2864912280697,7,34,13.45,Friday
10,1,West Bengal,40,1,101252.81000000001,2531.32025,0,0,2.5,Sunday
6,1,West Bengal,36,1,68128.12999999999,1892.4480555555554,1,5,2.78,Sunday
19,6,West Bengal,99,0,380315.6299999999,3841.572020202019,3,10,0.0,Friday
6,7,Gujarat,45,1,144695.92,3215.464888888889,1,2,2.22,Saturday
8,5,Punjab,19,0,80434.76,4233.408421052632,2,1,0.0,Thursday
6,1,Karnataka,71,3,262008.27999999997,3690.257464788732,2,6,4.23,Sunday
20,3,Odisha,58,7,200024.23999999996,3448.6937931034477,1,9,12.07,Tuesday
17,3,Madhya Pradesh,27,1,225784.22000000003,8362.378518518519,0,3,3.7,Tuesday
13,3,West Bengal,44,3,148973.91999999998,3385.770909090909,1,2,6.82,Tuesday
17,1,Nagaland,6,0,6020.4400000000005,1003.4066666666668,1,2,0.0,Sunday
11,6,Nagaland,4,0,12571.36,3142.84,0,0,0.0,Friday
20,6,Kerala,65,9,210782.41000000003,3242.806307692308,3,15,13.85,Friday
15,5,West Bengal,48,2,150891.18,3143.56625,0,4,4.17,Thursday
10,2,Telangana,86,1,359953.73000000004,4185.508488372094,1,12,1.16,Monday
11,4,Madhya Pradesh,39,0,112442.03,2883.128974358974,1,5,0.0,Wednesday
9,6,West Bengal,48,3,142003.06000000003,2958.3970833333337,0,6,6.25,Friday
12,6,Bihar,19,1,38813.54999999999,2042.818421052631,1,2,5.26,Friday
9,4,Assam,7,0,42489.42,6069.917142857143,1,0,0.0,Wednesday
20,5,Odisha,48,7,92646.56,1930.1366666666665,1,7,14.58,Thursday
14,3,Odisha,15,1,70267.67,4684.511333333333,1,1,6.67,Tuesday
19,1,Arunachal Pradesh,18,1,44052.27999999999,2447.3488888888883,0,5,5.56,Sunday
12,5,Arunachal Pradesh,3,0,1207.79,402.59666666666664,0,0,0.0,Thursday
21,5,Arunachal Pradesh,17,1,53476.12,3145.654117647059,0,2,5.88,Thursday
14,2,Andhra Pradesh,45,1,166723.28,3704.9617777777776,1,1,2.22,Monday
15,1,Andhra Pradesh,34,2,67638.66999999998,1989.372647058823,1,6,5.88,Sunday
9,2,Andhra Pradesh,36,2,142800.64999999997,3966.6847222222214,2,2,5.56,Monday
16,1,Maharashtra,128,6,410286.0700000002,3205.3599218750014,6,14,4.69,Sunday
7,4,Assam,8,1,52573.280000000006,6571.660000000001,0,1,12.5,Wednesday
18,1,Madhya Pradesh,94,2,301263.4299999999,3204.9301063829776,0,6,2.13,Sunday
19,5,Delhi,162,2,563192.2700000005,3476.4954938271635,4,16,1.23,Thursday
17,6,Karnataka,84,3,190563.49999999997,2268.613095238095,4,5,3.57,Friday
7,4,Maharashtra,124,5,425374.7299999998,3430.4413709677406,2,17,4.03,Wednesday
20,2,Meghalaya,16,2,30483.929999999997,1905.2456249999998,1,0,12.5,Monday
19,2,Arunachal Pradesh,17,0,38328.90999999999,2254.6417647058815,0,2,0.0,Monday
11,3,Himachal Pradesh,6,0,22096.57,3682.7616666666668,2,0,0.0,Tuesday
14,2,Himachal Pradesh,10,0,36749.729999999996,3674.9729999999995,0,2,0.0,Monday
20,5,Madhya Pradesh,116,17,327833.25000000006,2826.148706896552,4,17,14.66,Thursday
22,3,Karnataka,52,52,269776.86,5188.016538461538,10,34,100.0,Tuesday
22,2,Odisha,6,6,28765.74,4794.29,2,3,100.0,Monday
12,5,Telangana,65,4,363060.6899999999,5585.5490769230755,1,2,6.15,Thursday
6,1,Telangana,49,1,121626.13,2482.165918367347,1,6,2.04,Sunday
11,2,Kerala,28,1,66174.51,2363.375357142857,0,4,3.57,Monday
17,6,West Bengal,48,4,125501.09000000003,2614.6060416666674,1,8,8.33,Friday
18,4,Rajasthan,100,2,276783.5000000002,2767.835000000002,2,10,2.0,Wednesday
12,5,Jharkhand,19,0,63732.22,3354.3273684210526,0,0,0.0,Thursday
13,1,Jharkhand,14,1,34295.78999999999,2449.6992857142855,2,4,7.14,Sunday
15,1,Jharkhand,15,2,33025.590000000004,2201.706,2,1,13.33,Sunday
11,3,Mizoram,7,0,29587.03,4226.7185714285715,0,1,0.0,Tuesday
14,3,Mizoram,7,0,16935.84,2419.405714285714,1,0,0.0,Tuesday
22,2,Karnataka,30,30,154435.00999999998,5147.833666666666,6,14,100.0,Monday
22,5,Karnataka,39,39,247727.93999999997,6351.998461538461,5,20,100.0,Thursday
6,4,Maharashtra,111,7,340328.99999999994,3066.0270270270266,7,16,6.31,Wednesday
18,6,Assam,27,0,111935.97000000002,4145.776666666668,0,4,0.0,Friday
15,5,Chhattisgarh,6,1,18036.9,3006.15,0,3,16.67,Thursday
10,5,Delhi,67,0,183657.65,2741.1589552238806,2,7,0.0,Thursday
6,4,Delhi,39,1,186266.41999999995,4776.062051282051,1,3,2.56,Wednesday
15,2,Rajasthan,42,1,93228.89,2219.735476190476,0,5,2.38,Monday
11,7,Rajasthan,47,2,208559.93,4437.445319148936,0,7,4.26,Saturday
14,7,West Bengal,47,4,195667.88999999998,4163.146595744681,0,7,8.51,Saturday
21,5,Nagaland,15,3,82304.58000000002,5486.972000000001,1,3,20.0,Thursday
9,2,Rajasthan,33,0,79392.22000000002,2405.824848484849,1,4,0.0,Monday
9,3,Chhattisgarh,4,0,29554.770000000004,7388.692500000001,0,1,0.0,Tuesday
21,5,Haryana,85,20,345865.5400000001,4069.0063529411777,5,19,23.53,Thursday
21,4,Uttar Pradesh,179,28,670211.08,3744.195977653631,10,33,15.64,Wednesday
12,4,Kerala,23,1,70428.64000000001,3062.1147826086963,1,0,4.35,Wednesday
8,1,Kerala,15,0,27258.780000000002,1817.2520000000002,2,0,0.0,Sunday
15,5,Andhra Pradesh,30,2,195293.38000000003,6509.779333333335,0,3,6.67,Thursday
7,6,Telangana,58,2,318010.08,5482.9324137931035,3,5,3.45,Friday
21,1,Assam,17,3,47245.35,2779.1382352941177,1,5,17.65,Sunday
17,6,Assam,10,0,18721.84,1872.184,0,1,0.0,Friday
8,5,Gujarat,45,2,139687.53,3104.1673333333333,1,5,4.44,Thursday
9,7,Uttar Pradesh,46,0,106655.97999999998,2318.6082608695647,1,2,0.0,Saturday
14,7,Uttar Pradesh,67,2,231067.63,3448.7705970149254,0,6,2.99,Saturday
8,2,Madhya Pradesh,33,1,121896.71,3693.8396969696973,2,4,3.03,Monday
21,1,Himachal Pradesh,26,4,92326.01,3551.0003846153845,4,3,15.38,Sunday
6,7,Himachal Pradesh,5,0,14481.64,2896.328,0,1,0.0,Saturday
11,3,Haryana,24,1,71224.54,2967.6891666666666,1,5,4.17,Tuesday
8,3,Haryana,16,0,35531.99,2220.749375,1,1,0.0,Tuesday
19,2,Goa,8,0,20859.07,2607.38375,0,0,0.0,Monday
12,4,Goa,10,0,41558.15,4155.8150000000005,0,1,0.0,Wednesday
7,1,Jharkhand,13,1,17267.559999999998,1328.273846153846,0,0,7.69,Sunday
17,5,Rajasthan,44,2,172418.71000000002,3918.607045454546,1,3,4.55,Thursday
11,6,Odisha,17,0,76731.79999999999,4513.6352941176465,0,2,0.0,Friday
22,4,Tripura,1,1,11521.87,11521.87,0,1,100.0,Wednesday
12,1,Haryana,21,0,103822.87,4943.94619047619,0,0,0.0,Sunday
10,2,Bihar,21,1,60646.72999999999,2887.939523809523,1,1,4.76,Monday
13,7,Arunachal Pradesh,5,0,7476.25,1495.25,0,0,0.0,Saturday
22,6,Telangana,24,24,126826.56999999999,5284.440416666666,4,10,100.0,Friday
18,6,Goa,7,0,75065.14000000001,10723.59142857143,0,1,0.0,Friday
7,6,Uttarakhand,4,0,117674.8,29418.7,0,0,0.0,Friday
22,2,Tamil Nadu,28,28,124175.37,4434.834642857143,5,15,100.0,Monday
13,3,Delhi,60,2,141669.16999999995,2361.1528333333326,1,6,3.33,Tuesday
21,6,Mizoram,10,1,42123.53,4212.353,0,1,10.0,Friday
19,1,Tripura,11,0,23523.499999999996,2138.4999999999995,0,1,0.0,Sunday
15,2,Tripura,2,1,2751.24,1375.62,0,1,50.0,Monday
10,2,Tripura,4,0,12435.779999999999,3108.9449999999997,0,1,0.0,Monday
21,2,Arunachal Pradesh,17,4,59440.1,3496.4764705882353,2,5,23.53,Monday
17,7,Rajasthan,34,4,170328.06999999998,5009.649117647058,2,3,11.76,Saturday
16,5,Madhya Pradesh,43,0,117323.65000000002,2728.4569767441867,1,5,0.0,Thursday
9,4,Odisha,21,1,35937.56,1711.3123809523809,0,1,4.76,Wednesday
18,4,Punjab,60,2,153263.92,2554.398666666667,0,7,3.33,Wednesday
8,3,Delhi,45,4,124025.81999999998,2756.129333333333,1,7,8.89,Tuesday
15,6,Uttar Pradesh,63,3,229175.70999999993,3637.7096825396816,2,13,4.76,Friday
9,3,Madhya Pradesh,32,2,136193.82,4256.056875,0,4,6.25,Tuesday
17,4,West Bengal,51,3,145510.32,2853.143529411765,0,6,5.88,Wednesday
6,1,Madhya Pradesh,32,2,138957.43,4342.4196875,2,3,6.25,Sunday
10,1,Tripura,3,0,11288.56,3762.853333333333,0,0,0.0,Sunday
22,3,Jharkhand,3,3,21700.0,7233.333333333333,1,2,100.0,Tuesday
14,3,Assam,8,1,16244.030000000002,2030.5037500000003,1,0,12.5,Tuesday
22,6,Maharashtra,58,57,339442.95,5852.464655172414,12,36,98.28,Friday
8,4,Nagaland,2,0,10585.76,5292.88,0,0,0.0,Wednesday
12,2,Assam,14,0,42967.01000000001,3069.0721428571437,0,0,0.0,Monday
8,5,Haryana,23,1,85889.30000000002,3734.317391304349,1,4,4.35,Thursday
12,6,Uttar Pradesh,62,0,167793.79,2706.3514516129035,1,8,0.0,Friday
22,6,Goa,4,4,11390.09,2847.5225,2,2,100.0,Friday
16,6,Kerala,26,2,83273.76000000002,3202.836923076924,2,3,7.69,Friday
14,7,Bihar,18,0,66301.8,3683.4333333333334,2,1,0.0,Saturday
15,1,Bihar,11,0,59068.34999999999,5369.849999999999,0,1,0.0,Sunday
20,1,Mizoram,12,2,33029.590000000004,2752.4658333333336,0,1,16.67,Sunday
7,3,Manipur,3,0,6690.67,2230.2233333333334,0,1,0.0,Tuesday
12,2,Goa,3,1,19430.48,6476.826666666667,0,0,33.33,Monday
6,1,Kerala,14,1,14945.57,1067.5407142857143,0,3,7.14,Sunday
9,3,Uttarakhand,13,1,27653.709999999995,2127.208461538461,0,1,7.69,Tuesday
6,6,Mizoram,5,0,14093.03,2818.606,0,1,0.0,Friday
18,7,Assam,15,0,64444.850000000006,4296.323333333334,0,3,0.0,Saturday
10,5,Odisha,22,2,58601.720000000016,2663.714545454546,1,3,9.09,Thursday
16,4,Jharkhand,15,1,43274.29,2884.9526666666666,0,2,6.67,Wednesday
16,2,Assam,9,0,7896.719999999999,877.4133333333333,0,0,0.0,Monday
6,6,Meghalaya,4,1,18544.46,4636.115,1,0,25.0,Friday
9,7,Chhattisgarh,9,0,24712.68,2745.8533333333335,0,2,0.0,Saturday
12,7,Mizoram,2,0,1736.9499999999998,868.4749999999999,0,1,0.0,Saturday
17,5,Punjab,12,2,32367.410000000003,2697.284166666667,0,2,16.67,Thursday
9,4,Manipur,3,1,20121.14,6707.046666666666,1,1,33.33,Wednesday
12,1,Arunachal Pradesh,6,0,10085.939999999999,1680.9899999999998,0,0,0.0,Sunday
16,5,Himachal Pradesh,7,0,7499.960000000001,1071.4228571428573,0,0,0.0,Thursday
6,7,Mizoram,5,0,12874.79,2574.958,0,0,0.0,Saturday
14,3,Goa,5,1,8986.63,1797.3259999999998,1,1,20.0,Tuesday
14,7,Arunachal Pradesh,5,0,39853.78,7970.755999999999,0,2,0.0,Saturday
16,2,Arunachal Pradesh,4,0,210700.00999999998,52675.002499999995,0,0,0.0,Monday
12,6,Tripura,2,0,1698.4,849.2,0,0,0.0,Friday
13,4,Nagaland,6,0,11449.86,1908.3100000000002,0,1,0.0,Wednesday
7,4,Himachal Pradesh,5,0,11671.08,2334.216,0,0,0.0,Wednesday
12,4,Bihar,12,2,20347.77,1695.6475,2,2,16.67,Wednesday
14,6,Tripura,2,0,8166.79,4083.395,0,1,0.0,Friday
10,4,Meghalaya,7,0,32029.78,4575.682857142857,0,1,0.0,Wednesday
11,4,Manipur,5,0,17952.27,3590.454,0,2,0.0,Wednesday
17,7,Manipur,1,0,693.1,693.1,0,1,0.0,Saturday
8,4,Arunachal Pradesh,5,0,47926.1,9585.22,0,0,0.0,Wednesday
9,1,Manipur,3,0,94388.84000000001,31462.94666666667,1,0,0.0,Sunday
11,4,Nagaland,5,0,14583.220000000001,2916.6440000000002,0,0,0.0,Wednesday
22,4,Nagaland,1,1,3700.0,3700.0,1,0,100.0,Wednesday
13,1,Chhattisgarh,12,0,57160.399999999994,4763.366666666666,2,1,0.0,Sunday
14,6,Himachal Pradesh,8,0,6913.26,864.1575,0,1,0.0,Friday
15,1,Arunachal Pradesh,5,0,7575.22,1515.044,0,4,0.0,Sunday
8,7,Tripura,4,0,11320.45,2830.1125,0,1,0.0,Saturday
7,1,Tripura,3,0,3846.65,1282.2166666666667,0,0,0.0,Sunday
6,4,Odisha,6,1,13480.33,2246.721666666667,1,1,16.67,Wednesday
17,5,Tripura,1,0,3723.59,3723.59,0,1,0.0,Thursday
22,2,Goa,1,1,4205.02,4205.02,0,0,100.0,Monday
10,5,Manipur,3,1,1552.63,517.5433333333334,0,0,33.33,Thursday
12,1,Meghalaya,2,0,21704.45,10852.225,0,0,0.0,Sunday
22,3,Arunachal Pradesh,1,1,954.01,954.01,0,0,100.0,Tuesday
8,6,Odisha,17,1,40919.899999999994,2407.05294117647,0,2,5.88,Friday
17,2,Karnataka,111,4,333285.74,3002.574234234234,5,12,3.6,Monday
20,3,Telangana,221,28,1007409.1200000002,4558.412307692309,9,42,12.67,Tuesday
15,5,Uttar Pradesh,60,1,155033.12999999998,2583.8854999999994,1,7,1.67,Thursday
